"Kamperman, Marleen","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000288035900009","WOS","http://scholars.cornell.edu/individual/UR-7013","Direct Access to Mesoporous Crystalline TiO2/Carbon Composites with Large and Uniform Pores for Use as Anode Materials in Lithium Ion Batteries","10.1002/macp.201000687","2011"
"Jung, Yoon S.","Seoul National University","https://www.grid.ac/institutes/grid.31501.36","SOUTH KOREA","null","null","WOS:000288035900009","WOS","http://scholars.cornell.edu/individual/UR-7013","Direct Access to Mesoporous Crystalline TiO2/Carbon Composites with Large and Uniform Pores for Use as Anode Materials in Lithium Ion Batteries","10.1002/macp.201000687","2011"
"Warren, Scott C.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000288035900009","WOS","http://scholars.cornell.edu/individual/UR-7013","Direct Access to Mesoporous Crystalline TiO2/Carbon Composites with Large and Uniform Pores for Use as Anode Materials in Lithium Ion Batteries","10.1002/macp.201000687","2011"
"DiSalvo, Francis J.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000288035900009","WOS","http://scholars.cornell.edu/individual/UR-7013","Direct Access to Mesoporous Crystalline TiO2/Carbon Composites with Large and Uniform Pores for Use as Anode Materials in Lithium Ion Batteries","10.1002/macp.201000687","2011"
"Wiesner, Ulrich","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000288035900009","WOS","http://scholars.cornell.edu/individual/UR-7013","Direct Access to Mesoporous Crystalline TiO2/Carbon Composites with Large and Uniform Pores for Use as Anode Materials in Lithium Ion Batteries","10.1002/macp.201000687","2011"
"Oh, Seung M.","Seoul National University","https://www.grid.ac/institutes/grid.31501.36","SOUTH KOREA","null","null","WOS:000288035900009","WOS","http://scholars.cornell.edu/individual/UR-7013","Direct Access to Mesoporous Crystalline TiO2/Carbon Composites with Large and Uniform Pores for Use as Anode Materials in Lithium Ion Batteries","10.1002/macp.201000687","2011"
"Lee, Jinwoo","Pohang Univ Sci & Technol","null","SOUTH KOREA","null","null","WOS:000288035900009","WOS","http://scholars.cornell.edu/individual/UR-7013","Direct Access to Mesoporous Crystalline TiO2/Carbon Composites with Large and Uniform Pores for Use as Anode Materials in Lithium Ion Batteries","10.1002/macp.201000687","2011"
"Shindich, Dmitriy","University of California, Berkeley","https://www.grid.ac/institutes/grid.47840.3f","UNITED STATES","CA","null","WOS:000307889000010","WOS","http://scholars.cornell.edu/individual/UR-147719","Biomechanical effects of simulated resorption cavities in cancellous bone across a wide range of bone volume fractions","10.1002/jbmr.1657","2012"
"Easley, Sarah K.","University of California, Berkeley","https://www.grid.ac/institutes/grid.47840.3f","UNITED STATES","CA","null","WOS:000307889000010","WOS","http://scholars.cornell.edu/individual/UR-147719","Biomechanical effects of simulated resorption cavities in cancellous bone across a wide range of bone volume fractions","10.1002/jbmr.1657","2012"
"Hernandez, Christopher J.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000307889000010","WOS","http://scholars.cornell.edu/individual/UR-147719","Biomechanical effects of simulated resorption cavities in cancellous bone across a wide range of bone volume fractions","10.1002/jbmr.1657","2012"
"Keaveny, Tony M.","University of California, Berkeley","https://www.grid.ac/institutes/grid.47840.3f","UNITED STATES","CA","null","WOS:000307889000010","WOS","http://scholars.cornell.edu/individual/UR-147719","Biomechanical effects of simulated resorption cavities in cancellous bone across a wide range of bone volume fractions","10.1002/jbmr.1657","2012"
"Hernandez, Christopher J.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000307889000010","WOS","http://scholars.cornell.edu/individual/UR-147719","Biomechanical effects of simulated resorption cavities in cancellous bone across a wide range of bone volume fractions","10.1002/jbmr.1657","2012"
"Chang, Michael T.","University of California, Berkeley","https://www.grid.ac/institutes/grid.47840.3f","UNITED STATES","CA","null","WOS:000307889000010","WOS","http://scholars.cornell.edu/individual/UR-147719","Biomechanical effects of simulated resorption cavities in cancellous bone across a wide range of bone volume fractions","10.1002/jbmr.1657","2012"
"Dorin, Rachel Mika","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000303964900019","WOS","http://scholars.cornell.edu/individual/UR-363161","Solution Small-Angle X-ray Scattering as a Screening and Predictive Tool in the Fabrication of Asymmetric Block Copolymer Membranes","10.1021/mz300100b","2012"
"Phillip, William A.","University of Notre Dame","https://www.grid.ac/institutes/grid.131063.6","UNITED STATES","IN","null","WOS:000303964900019","WOS","http://scholars.cornell.edu/individual/UR-363161","Solution Small-Angle X-ray Scattering as a Screening and Predictive Tool in the Fabrication of Asymmetric Block Copolymer Membranes","10.1021/mz300100b","2012"
"Nunes, Suzana P.","King Abdullah Univ Sci & Technol","null","SAUDI ARABIA","null","null","WOS:000303964900019","WOS","http://scholars.cornell.edu/individual/UR-363161","Solution Small-Angle X-ray Scattering as a Screening and Predictive Tool in the Fabrication of Asymmetric Block Copolymer Membranes","10.1021/mz300100b","2012"
"Marques, Debora Salomon","King Abdullah Univ Sci & Technol","null","SAUDI ARABIA","null","null","WOS:000303964900019","WOS","http://scholars.cornell.edu/individual/UR-363161","Solution Small-Angle X-ray Scattering as a Screening and Predictive Tool in the Fabrication of Asymmetric Block Copolymer Membranes","10.1021/mz300100b","2012"
"Peinemann, Klaus-Viktor","King Abdullah Univ Sci & Technol","null","SAUDI ARABIA","null","null","WOS:000303964900019","WOS","http://scholars.cornell.edu/individual/UR-363161","Solution Small-Angle X-ray Scattering as a Screening and Predictive Tool in the Fabrication of Asymmetric Block Copolymer Membranes","10.1021/mz300100b","2012"
"Sai, Hiroaki","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000303964900019","WOS","http://scholars.cornell.edu/individual/UR-363161","Solution Small-Angle X-ray Scattering as a Screening and Predictive Tool in the Fabrication of Asymmetric Block Copolymer Membranes","10.1021/mz300100b","2012"
"Wiesner, Ulrich","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000303964900019","WOS","http://scholars.cornell.edu/individual/UR-363161","Solution Small-Angle X-ray Scattering as a Screening and Predictive Tool in the Fabrication of Asymmetric Block Copolymer Membranes","10.1021/mz300100b","2012"
"Vainio, Ulla","DESY","null","GERMANY","null","null","WOS:000303964900019","WOS","http://scholars.cornell.edu/individual/UR-363161","Solution Small-Angle X-ray Scattering as a Screening and Predictive Tool in the Fabrication of Asymmetric Block Copolymer Membranes","10.1021/mz300100b","2012"
"Liu, Philip L. -F.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000353835700016","WOS","http://scholars.cornell.edu/individual/UR-427943","Two-dimensional instability of the bottom boundary layer under a solitary wave","10.1063/1.4916560","2015"
"Parras, Luis","University of Malaga","https://www.grid.ac/institutes/grid.10215.37","SPAIN","null","null","WOS:000353835700016","WOS","http://scholars.cornell.edu/individual/UR-427943","Two-dimensional instability of the bottom boundary layer under a solitary wave","10.1063/1.4916560","2015"
"Liu, Philip L. -F.","Natl Ctr Univ","null","TAIWAN","null","null","WOS:000353835700016","WOS","http://scholars.cornell.edu/individual/UR-427943","Two-dimensional instability of the bottom boundary layer under a solitary wave","10.1063/1.4916560","2015"
"Sadek, Mahmoud M.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000353835700016","WOS","http://scholars.cornell.edu/individual/UR-427943","Two-dimensional instability of the bottom boundary layer under a solitary wave","10.1063/1.4916560","2015"
"Diamessis, Peter J.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000353835700016","WOS","http://scholars.cornell.edu/individual/UR-427943","Two-dimensional instability of the bottom boundary layer under a solitary wave","10.1063/1.4916560","2015"
"BAUM, S","CORNELL UNIV","null","UNITED STATES","NY","null","WOS:A1981MR91400007","WOS","http://scholars.cornell.edu/individual/UR-367899","INTEGER ROUNDING FOR POLYMATROID AND BRANCHING OPTIMIZATION PROBLEMS","10.1137/0602044","1981"
"TROTTER, LE","UNIV BONN","null","null","null","null","WOS:A1981MR91400007","WOS","http://scholars.cornell.edu/individual/UR-367899","INTEGER ROUNDING FOR POLYMATROID AND BRANCHING OPTIMIZATION PROBLEMS","10.1137/0602044","1981"
"Samorodnitsky, Gennady","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000240913500004","WOS","http://scholars.cornell.edu/individual/UR-363291","Modeling teletraffic arrivals by a Poisson cluster process","10.1007/s11134-006-9348-z","2006"
"Fay, Gilles","University of Copenhagen","https://www.grid.ac/institutes/grid.5254.6","DENMARK","null","null","WOS:000240913500004","WOS","http://scholars.cornell.edu/individual/UR-363291","Modeling teletraffic arrivals by a Poisson cluster process","10.1007/s11134-006-9348-z","2006"
"Gonzalez-Arevalo, Barbara","Univ Lille 1","null","FRANCE","null","null","WOS:000240913500004","WOS","http://scholars.cornell.edu/individual/UR-363291","Modeling teletraffic arrivals by a Poisson cluster process","10.1007/s11134-006-9348-z","2006"
"Mikosch, Thomas","Roosevelt University","https://www.grid.ac/institutes/grid.262640.4","UNITED STATES","IL","null","WOS:000240913500004","WOS","http://scholars.cornell.edu/individual/UR-363291","Modeling teletraffic arrivals by a Poisson cluster process","10.1007/s11134-006-9348-z","2006"
"Wicker, Stephen B.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000239058200004","WOS","http://scholars.cornell.edu/individual/UR-369718","Link dynamics and protocol design in a multihop mobile environment","10.1109/TMC.2006.131","2006"
"Samar, Prince","Airvana Inc","null","UNITED STATES","MA","null","WOS:000239058200004","WOS","http://scholars.cornell.edu/individual/UR-369718","Link dynamics and protocol design in a multihop mobile environment","10.1109/TMC.2006.131","2006"
"Lopez-Manchado, Miguel A.","CSIC","null","SPAIN","null","null","WOS:000259280000029","WOS","http://scholars.cornell.edu/individual/UR-299415","Effect of nanoclay on natural rubber microstructure","10.1021/ma800893x","2008"
"Carretero-Gonzalez, Javier","CSIC","null","SPAIN","null","null","WOS:000259280000029","WOS","http://scholars.cornell.edu/individual/UR-299415","Effect of nanoclay on natural rubber microstructure","10.1021/ma800893x","2008"
"Toki, Shigeyuki","SUNY Stony Brook","null","UNITED STATES","NY","null","WOS:000259280000029","WOS","http://scholars.cornell.edu/individual/UR-299415","Effect of nanoclay on natural rubber microstructure","10.1021/ma800893x","2008"
"Hsiao, Benjamin S.","SUNY Stony Brook","null","UNITED STATES","NY","null","WOS:000259280000029","WOS","http://scholars.cornell.edu/individual/UR-299415","Effect of nanoclay on natural rubber microstructure","10.1021/ma800893x","2008"
"Retsos, Haris","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000259280000029","WOS","http://scholars.cornell.edu/individual/UR-299415","Effect of nanoclay on natural rubber microstructure","10.1021/ma800893x","2008"
"Verdejo, Raquel","CSIC","null","SPAIN","null","null","WOS:000259280000029","WOS","http://scholars.cornell.edu/individual/UR-299415","Effect of nanoclay on natural rubber microstructure","10.1021/ma800893x","2008"
"Giannelis, Emmanuel P.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000259280000029","WOS","http://scholars.cornell.edu/individual/UR-299415","Effect of nanoclay on natural rubber microstructure","10.1021/ma800893x","2008"
"Burns, J. A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000299130900026","WOS","http://scholars.cornell.edu/individual/UR-35931","The three-dimensional structure of Saturn's E ring","10.1016/j.icarus.2011.11.006","2012"
"Hedman, M. M.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000299130900026","WOS","http://scholars.cornell.edu/individual/UR-35931","The three-dimensional structure of Saturn's E ring","10.1016/j.icarus.2011.11.006","2012"
"Burns, J. A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000299130900026","WOS","http://scholars.cornell.edu/individual/UR-35931","The three-dimensional structure of Saturn's E ring","10.1016/j.icarus.2011.11.006","2012"
"Showalter, M. R.","SETI Inst","null","UNITED STATES","CA","null","WOS:000299130900026","WOS","http://scholars.cornell.edu/individual/UR-35931","The three-dimensional structure of Saturn's E ring","10.1016/j.icarus.2011.11.006","2012"
"Hamilton, D. P.","Univ Maryland","null","UNITED STATES","MD","null","WOS:000299130900026","WOS","http://scholars.cornell.edu/individual/UR-35931","The three-dimensional structure of Saturn's E ring","10.1016/j.icarus.2011.11.006","2012"
"Garroway, Jordan L.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000262428200006","WOS","http://scholars.cornell.edu/individual/UR-235674","Surface cracks record long-term seismic segmentation of the Andean margin","10.1130/G25170A.1","2009"
"Pritchard, Matthew E.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000262428200006","WOS","http://scholars.cornell.edu/individual/UR-235674","Surface cracks record long-term seismic segmentation of the Andean margin","10.1130/G25170A.1","2009"
"Gonzalez, Gabriel","Univ Catolica Norte","null","CHILE","null","null","WOS:000262428200006","WOS","http://scholars.cornell.edu/individual/UR-235674","Surface cracks record long-term seismic segmentation of the Andean margin","10.1130/G25170A.1","2009"
"Loveless, John P.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000262428200006","WOS","http://scholars.cornell.edu/individual/UR-235674","Surface cracks record long-term seismic segmentation of the Andean margin","10.1130/G25170A.1","2009"
"Allmendinger, Richard W.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000262428200006","WOS","http://scholars.cornell.edu/individual/UR-235674","Surface cracks record long-term seismic segmentation of the Andean margin","10.1130/G25170A.1","2009"
"Joo, Yong Lak","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000334571700047","WOS","http://scholars.cornell.edu/individual/UR-322693","Role of Nanoparticle Selectivity in the Symmetry Breaking of Cylindrically Confined Block Copolymers","10.1021/jp412145j","2014"
"Park, Jay Hoon","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000334571700047","WOS","http://scholars.cornell.edu/individual/UR-322693","Role of Nanoparticle Selectivity in the Symmetry Breaking of Cylindrically Confined Block Copolymers","10.1021/jp412145j","2014"
"Yin, Jun","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000334571700047","WOS","http://scholars.cornell.edu/individual/UR-322693","Role of Nanoparticle Selectivity in the Symmetry Breaking of Cylindrically Confined Block Copolymers","10.1021/jp412145j","2014"
"Kalra, Vibha","Drexel University","https://www.grid.ac/institutes/grid.166341.7","UNITED STATES","PA","null","WOS:000334571700047","WOS","http://scholars.cornell.edu/individual/UR-322693","Role of Nanoparticle Selectivity in the Symmetry Breaking of Cylindrically Confined Block Copolymers","10.1021/jp412145j","2014"
"Mason, Brooke N.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000352138500065","WOS","http://scholars.cornell.edu/individual/UR-401577","Biophysical Induction of Vascular Smooth Muscle Cell Podosomes","10.1371/journal.pone.0119008","2015"
"Kohn, Julie C.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000352138500065","WOS","http://scholars.cornell.edu/individual/UR-401577","Biophysical Induction of Vascular Smooth Muscle Cell Podosomes","10.1371/journal.pone.0119008","2015"
"Reinhart-King, Cynthia A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000352138500065","WOS","http://scholars.cornell.edu/individual/UR-401577","Biophysical Induction of Vascular Smooth Muscle Cell Podosomes","10.1371/journal.pone.0119008","2015"
"Vouyouka, Ageliki G.","Mt Sinai Hosp","null","UNITED STATES","NY","null","WOS:000352138500065","WOS","http://scholars.cornell.edu/individual/UR-401577","Biophysical Induction of Vascular Smooth Muscle Cell Podosomes","10.1371/journal.pone.0119008","2015"
"Kim, Na Young","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000352138500065","WOS","http://scholars.cornell.edu/individual/UR-401577","Biophysical Induction of Vascular Smooth Muscle Cell Podosomes","10.1371/journal.pone.0119008","2015"
"Huynh, John","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000352138500065","WOS","http://scholars.cornell.edu/individual/UR-401577","Biophysical Induction of Vascular Smooth Muscle Cell Podosomes","10.1371/journal.pone.0119008","2015"
"Carey, Shawn P.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000352138500065","WOS","http://scholars.cornell.edu/individual/UR-401577","Biophysical Induction of Vascular Smooth Muscle Cell Podosomes","10.1371/journal.pone.0119008","2015"
"Hassibi, Arjang","University of Texas at Austin","https://www.grid.ac/institutes/grid.89336.37","UNITED STATES","TX","null","WOS:000267438500008","WOS","http://scholars.cornell.edu/individual/UR-233027","Delay-Line-Based Analog-to-Digital Converters","10.1109/TCSII.2009.2020947","2009"
"Afshari, Ehsan","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000267438500008","WOS","http://scholars.cornell.edu/individual/UR-233027","Delay-Line-Based Analog-to-Digital Converters","10.1109/TCSII.2009.2020947","2009"
"Tousi, Yahya M.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000267438500008","WOS","http://scholars.cornell.edu/individual/UR-233027","Delay-Line-Based Analog-to-Digital Converters","10.1109/TCSII.2009.2020947","2009"
"Li, Guansheng","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000267438500008","WOS","http://scholars.cornell.edu/individual/UR-233027","Delay-Line-Based Analog-to-Digital Converters","10.1109/TCSII.2009.2020947","2009"
"Austin, John H. M.","Columbia University","https://www.grid.ac/institutes/grid.21729.3f","UNITED STATES","NY","null","WOS:000251811100007","WOS","http://scholars.cornell.edu/individual/UR-261012","Impaired flow-mediated dilation is associated with low pulmonary function and emphysema in ex-smokers - The emphysema and cancer action project (EMCAP) study","10.1164/rccm.200707-980OC","2007"
"Stevenson, Lori","Columbia University","https://www.grid.ac/institutes/grid.21729.3f","UNITED STATES","NY","null","WOS:000251811100007","WOS","http://scholars.cornell.edu/individual/UR-261012","Impaired flow-mediated dilation is associated with low pulmonary function and emphysema in ex-smokers - The emphysema and cancer action project (EMCAP) study","10.1164/rccm.200707-980OC","2007"
"Reeves, Anthony P.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000251811100007","WOS","http://scholars.cornell.edu/individual/UR-261012","Impaired flow-mediated dilation is associated with low pulmonary function and emphysema in ex-smokers - The emphysema and cancer action project (EMCAP) study","10.1164/rccm.200707-980OC","2007"
"Mesia-Vela, Sonia","Columbia University","https://www.grid.ac/institutes/grid.21729.3f","UNITED STATES","NY","null","WOS:000251811100007","WOS","http://scholars.cornell.edu/individual/UR-261012","Impaired flow-mediated dilation is associated with low pulmonary function and emphysema in ex-smokers - The emphysema and cancer action project (EMCAP) study","10.1164/rccm.200707-980OC","2007"
"Keller, Brad M.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000251811100007","WOS","http://scholars.cornell.edu/individual/UR-261012","Impaired flow-mediated dilation is associated with low pulmonary function and emphysema in ex-smokers - The emphysema and cancer action project (EMCAP) study","10.1164/rccm.200707-980OC","2007"
"Barr, R. Graham","Columbia University","https://www.grid.ac/institutes/grid.21729.3f","UNITED STATES","NY","null","WOS:000251811100007","WOS","http://scholars.cornell.edu/individual/UR-261012","Impaired flow-mediated dilation is associated with low pulmonary function and emphysema in ex-smokers - The emphysema and cancer action project (EMCAP) study","10.1164/rccm.200707-980OC","2007"
"Basner, Robert C.","Columbia University","https://www.grid.ac/institutes/grid.21729.3f","UNITED STATES","NY","null","WOS:000251811100007","WOS","http://scholars.cornell.edu/individual/UR-261012","Impaired flow-mediated dilation is associated with low pulmonary function and emphysema in ex-smokers - The emphysema and cancer action project (EMCAP) study","10.1164/rccm.200707-980OC","2007"
"Shimbo, Daichi","Columbia University","https://www.grid.ac/institutes/grid.21729.3f","UNITED STATES","NY","null","WOS:000251811100007","WOS","http://scholars.cornell.edu/individual/UR-261012","Impaired flow-mediated dilation is associated with low pulmonary function and emphysema in ex-smokers - The emphysema and cancer action project (EMCAP) study","10.1164/rccm.200707-980OC","2007"
"Seo, Seung-Nam","Korea Maritime Univ","null","SOUTH KOREA","null","null","WOS:000331162100004","WOS","http://scholars.cornell.edu/individual/UR-391410","Edge waves generated by atmospheric pressure disturbances moving along a shoreline on a sloping beach","10.1016/j.coastaleng.2013.12.002","2014"
"Liu, Philip L. -F.","Natl Cent Univ","null","TAIWAN","null","null","WOS:000331162100004","WOS","http://scholars.cornell.edu/individual/UR-391410","Edge waves generated by atmospheric pressure disturbances moving along a shoreline on a sloping beach","10.1016/j.coastaleng.2013.12.002","2014"
"Liu, Philip L. -F.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000331162100004","WOS","http://scholars.cornell.edu/individual/UR-391410","Edge waves generated by atmospheric pressure disturbances moving along a shoreline on a sloping beach","10.1016/j.coastaleng.2013.12.002","2014"
"Kolli, Aditya Reddy","Univ Cent Florida","null","UNITED STATES","FL","null","WOS:000351629600004","WOS","http://scholars.cornell.edu/individual/UR-392783","TEER Measurement Techniques for In Vitro Barrier Model Systems","10.1177/2211068214561025","2015"
"Hickman, James J.","Univ Cent Florida","null","UNITED STATES","FL","null","WOS:000351629600004","WOS","http://scholars.cornell.edu/individual/UR-392783","TEER Measurement Techniques for In Vitro Barrier Model Systems","10.1177/2211068214561025","2015"
"Shuler, Michael L.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000351629600004","WOS","http://scholars.cornell.edu/individual/UR-392783","TEER Measurement Techniques for In Vitro Barrier Model Systems","10.1177/2211068214561025","2015"
"Srinivasan, Balaji","Univ Cent Florida","null","UNITED STATES","FL","null","WOS:000351629600004","WOS","http://scholars.cornell.edu/individual/UR-392783","TEER Measurement Techniques for In Vitro Barrier Model Systems","10.1177/2211068214561025","2015"
"Abaci, Hasan Erbil","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000351629600004","WOS","http://scholars.cornell.edu/individual/UR-392783","TEER Measurement Techniques for In Vitro Barrier Model Systems","10.1177/2211068214561025","2015"
"Esch, Mandy Brigitte","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000351629600004","WOS","http://scholars.cornell.edu/individual/UR-392783","TEER Measurement Techniques for In Vitro Barrier Model Systems","10.1177/2211068214561025","2015"
"Ren, Wang","Chinese Acad Sci","null","CHINA","null","null","WOS:000331162100006","WOS","http://scholars.cornell.edu/individual/UR-353906","Breaking wave-induced response of composite breakwater and liquefaction in seabed foundation","10.1016/j.coastaleng.2013.08.003","2014"
"Zhu Changqi","Chinese Acad Sci","null","CHINA","null","null","WOS:000331162100006","WOS","http://scholars.cornell.edu/individual/UR-353906","Breaking wave-induced response of composite breakwater and liquefaction in seabed foundation","10.1016/j.coastaleng.2013.08.003","2014"
"Chan, A. H. C.","University of Birmingham","https://www.grid.ac/institutes/grid.6572.6","ENGLAND","null","null","WOS:000331162100006","WOS","http://scholars.cornell.edu/individual/UR-353906","Breaking wave-induced response of composite breakwater and liquefaction in seabed foundation","10.1016/j.coastaleng.2013.08.003","2014"
"Ye Jianhong","Chinese Acad Sci","null","CHINA","null","null","WOS:000331162100006","WOS","http://scholars.cornell.edu/individual/UR-353906","Breaking wave-induced response of composite breakwater and liquefaction in seabed foundation","10.1016/j.coastaleng.2013.08.003","2014"
"Jeng Dongsheng","University of Dundee","https://www.grid.ac/institutes/grid.8241.f","SCOTLAND","null","null","WOS:000331162100006","WOS","http://scholars.cornell.edu/individual/UR-353906","Breaking wave-induced response of composite breakwater and liquefaction in seabed foundation","10.1016/j.coastaleng.2013.08.003","2014"
"Liu, P. L. -F.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000331162100006","WOS","http://scholars.cornell.edu/individual/UR-353906","Breaking wave-induced response of composite breakwater and liquefaction in seabed foundation","10.1016/j.coastaleng.2013.08.003","2014"
"Mechin, L.","Univ Caen Basse Normandie","null","FRANCE","null","null","WOS:000322751300019","WOS","http://scholars.cornell.edu/individual/UR-363751","La0.7Sr0.3MnO3 suspended microbridges for uncooled bolometers made using reactive ion etching of the silicon substrates","10.1016/j.mee.2013.02.024","2013"
"Adamo, C.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000322751300019","WOS","http://scholars.cornell.edu/individual/UR-363751","La0.7Sr0.3MnO3 suspended microbridges for uncooled bolometers made using reactive ion etching of the silicon substrates","10.1016/j.mee.2013.02.024","2013"
"Schlom, D. G.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000322751300019","WOS","http://scholars.cornell.edu/individual/UR-363751","La0.7Sr0.3MnO3 suspended microbridges for uncooled bolometers made using reactive ion etching of the silicon substrates","10.1016/j.mee.2013.02.024","2013"
"Liu, S.","Univ Caen Basse Normandie","null","FRANCE","null","null","WOS:000322751300019","WOS","http://scholars.cornell.edu/individual/UR-363751","La0.7Sr0.3MnO3 suspended microbridges for uncooled bolometers made using reactive ion etching of the silicon substrates","10.1016/j.mee.2013.02.024","2013"
"Schlom, D. G.","Kavli Inst Cornell Nanoscale Sci","null","UNITED STATES","NY","null","WOS:000322751300019","WOS","http://scholars.cornell.edu/individual/UR-363751","La0.7Sr0.3MnO3 suspended microbridges for uncooled bolometers made using reactive ion etching of the silicon substrates","10.1016/j.mee.2013.02.024","2013"
"Lemarie, F.","Univ Caen Basse Normandie","null","FRANCE","null","null","WOS:000322751300019","WOS","http://scholars.cornell.edu/individual/UR-363751","La0.7Sr0.3MnO3 suspended microbridges for uncooled bolometers made using reactive ion etching of the silicon substrates","10.1016/j.mee.2013.02.024","2013"
"Aryan, A.","Univ Caen Basse Normandie","null","FRANCE","null","null","WOS:000322751300019","WOS","http://scholars.cornell.edu/individual/UR-363751","La0.7Sr0.3MnO3 suspended microbridges for uncooled bolometers made using reactive ion etching of the silicon substrates","10.1016/j.mee.2013.02.024","2013"
